X 0x107c27810 0x107c27676 1129177.739873000
E 0x107c273d0 0x107c27641 1129177.739873000
X 0x107c273d0 0x107c27641 1129177.739874000
E 0x107c27350 0x107c2764d 1129177.739874000
X 0x107c27350 0x107c2764d 1129177.739875000
E 0x107c27810 0x107c27676 1129177.739875000
E 0x107c27700 0x107c27849 1129177.739875000
X 0x107c27700 0x107c27849 1129177.739876000
X 0x107c27810 0x107c27676 1129177.739876000
E 0x107c273d0 0x107c27641 1129177.739877000
X 0x107c273d0 0x107c27641 1129177.739877000
E 0x107c27350 0x107c2764d 1129177.739877000
X 0x107c27350 0x107c2764d 1129177.739878000
E 0x107c27810 0x107c27676 1129177.739878000
E 0x107c27700 0x107c27849 1129177.739879000
X 0x107c27700 0x107c27849 1129177.739879000
X 0x107c27810 0x107c27676 1129177.739879000
E 0x107c273d0 0x107c27641 1129177.739880000
X 0x107c273d0 0x107c27641 1129177.739880000
E 0x107c27350 0x107c2764d 1129177.739881000
X 0x107c27350 0x107c2764d 1129177.739881000
E 0x107c27810 0x107c27676 1129177.739881000
E 0x107c27700 0x107c27849 1129177.739882000
X 0x107c27700 0x107c27849 1129177.739882000
X 0x107c27810 0x107c27676 1129177.739883000
E 0x107c273d0 0x107c27641 1129177.739883000
X 0x107c273d0 0x107c27641 1129177.739884000
E 0x107c27350 0x107c2764d 1129177.739884000
X 0x107c27350 0x107c2764d 1129177.739884000
E 0x107c27810 0x107c27676 1129177.739885000
E 0x107c27700 0x107c27849 1129177.739885000
X 0x107c27700 0x107c27849 1129177.739885000
X 0x107c27810 0x107c27676 1129177.739886000
E 0x107c273d0 0x107c27641 1129177.739886000
X 0x107c273d0 0x107c27641 1129177.739887000
E 0x107c27350 0x107c2764d 1129177.739887000
X 0x107c27350 0x107c2764d 1129177.739887000
E 0x107c27810 0x107c27676 1129177.739888000
E 0x107c27700 0x107c27849 1129177.739888000
X 0x107c27700 0x107c27849 1129177.739889000
X 0x107c27810 0x107c27676 1129177.739889000
E 0x107c273d0 0x107c27641 1129177.739890000
X 0x107c273d0 0x107c27641 1129177.739890000
E 0x107c27350 0x107c2764d 1129177.739890000
X 0x107c27350 0x107c2764d 1129177.739891000
E 0x107c27810 0x107c27676 1129177.739891000
E 0x107c27700 0x107c27849 1129177.739892000
X 0x107c27700 0x107c27849 1129177.739892000
X 0x107c27810 0x107c27676 1129177.739892000
E 0x107c273d0 0x107c27641 1129177.739893000
X 0x107c273d0 0x107c27641 1129177.739893000
E 0x107c27350 0x107c2764d 1129177.739894000
X 0x107c27350 0x107c2764d 1129177.739894000
E 0x107c27810 0x107c27676 1129177.739894000
E 0x107c27700 0x107c27849 1129177.739895000
X 0x107c27700 0x107c27849 1129177.739895000
X 0x107c27810 0x107c27676 1129177.739896000
E 0x107c273d0 0x107c27641 1129177.739896000
X 0x107c273d0 0x107c27641 1129177.739897000
E 0x107c27350 0x107c2764d 1129177.739897000
X 0x107c27350 0x107c2764d 1129177.739897000
E 0x107c27810 0x107c27676 1129177.739898000
E 0x107c27700 0x107c27849 1129177.739898000
X 0x107c27700 0x107c27849 1129177.739899000
X 0x107c27810 0x107c27676 1129177.739899000
E 0x107c273d0 0x107c27641 1129177.739900000
X 0x107c273d0 0x107c27641 1129177.739900000
E 0x107c27350 0x107c2764d 1129177.739900000
X 0x107c27350 0x107c2764d 1129177.739901000
E 0x107c27810 0x107c27676 1129177.739901000
E 0x107c27700 0x107c27849 1129177.739902000
X 0x107c27700 0x107c27849 1129177.739902000
X 0x107c27810 0x107c27676 1129177.739902000
E 0x107c273d0 0x107c27641 1129177.739903000
X 0x107c273d0 0x107c27641 1129177.739903000
E 0x107c27350 0x107c2764d 1129177.739904000
X 0x107c27350 0x107c2764d 1129177.739904000
E 0x107c27810 0x107c27676 1129177.739904000
E 0x107c27700 0x107c27849 1129177.739905000
X 0x107c27700 0x107c27849 1129177.739905000
X 0x107c27810 0x107c27676 1129177.739906000
E 0x107c273d0 0x107c27641 1129177.739917000
X 0x107c273d0 0x107c27641 1129177.739918000
E 0x107c27350 0x107c2764d 1129177.739918000
X 0x107c27350 0x107c2764d 1129177.739918000
E 0x107c27810 0x107c27676 1129177.739919000
E 0x107c27700 0x107c27849 1129177.739919000
X 0x107c27700 0x107c27849 1129177.739919000
X 0x107c27810 0x107c27676 1129177.739920000
E 0x107c273d0 0x107c27641 1129177.739920000
X 0x107c273d0 0x107c27641 1129177.739921000
E 0x107c27350 0x107c2764d 1129177.739921000
X 0x107c27350 0x107c2764d 1129177.739922000
E 0x107c27810 0x107c27676 1129177.739922000
E 0x107c27700 0x107c27849 1129177.739922000
X 0x107c27700 0x107c27849 1129177.739923000
X 0x107c27810 0x107c27676 1129177.739923000
E 0x107c273d0 0x107c27641 1129177.739924000
X 0x107c273d0 0x107c27641 1129177.739924000
E 0x107c27350 0x107c2764d 1129177.739925000
X 0x107c27350 0x107c2764d 1129177.739925000
E 0x107c27810 0x107c27676 1129177.739925000
E 0x107c27700 0x107c27849 1129177.739926000
X 0x107c27700 0x107c27849 1129177.739926000
X 0x107c27810 0x107c27676 1129177.739927000
E 0x107c273d0 0x107c27641 1129177.739927000
X 0x107c273d0 0x107c27641 1129177.739927000
E 0x107c27350 0x107c2764d 1129177.739928000
X 0x107c27350 0x107c2764d 1129177.739928000
E 0x107c27810 0x107c27676 1129177.739929000
E 0x107c27700 0x107c27849 1129177.739929000
X 0x107c27700 0x107c27849 1129177.739929000
X 0x107c27810 0x107c27676 1129177.739930000
E 0x107c273d0 0x107c27641 1129177.739930000
X 0x107c273d0 0x107c27641 1129177.739931000
E 0x107c27350 0x107c2764d 1129177.739931000
X 0x107c27350 0x107c2764d 1129177.739932000
E 0x107c27810 0x107c27676 1129177.739932000
E 0x107c27700 0x107c27849 1129177.739932000
X 0x107c27700 0x107c27849 1129177.739933000
X 0x107c27810 0x107c27676 1129177.739933000
E 0x107c273d0 0x107c27641 1129177.739934000
X 0x107c273d0 0x107c27641 1129177.739934000
E 0x107c27350 0x107c2764d 1129177.739934000
X 0x107c27350 0x107c2764d 1129177.739935000
E 0x107c27810 0x107c27676 1129177.739935000
E 0x107c27700 0x107c27849 1129177.739935000
X 0x107c27700 0x107c27849 1129177.739936000
X 0x107c27810 0x107c27676 1129177.739936000
E 0x107c273d0 0x107c27641 1129177.739937000
X 0x107c273d0 0x107c27641 1129177.739937000
E 0x107c27350 0x107c2764d 1129177.739938000
X 0x107c27350 0x107c2764d 1129177.739938000
E 0x107c27810 0x107c27676 1129177.739938000
E 0x107c27700 0x107c27849 1129177.739939000
X 0x107c27700 0x107c27849 1129177.739939000
X 0x107c27810 0x107c27676 1129177.739940000
E 0x107c273d0 0x107c27641 1129177.739940000
X 0x107c273d0 0x107c27641 1129177.739940000
E 0x107c27350 0x107c2764d 1129177.739941000
X 0x107c27350 0x107c2764d 1129177.739941000
E 0x107c27810 0x107c27676 1129177.739942000
E 0x107c27700 0x107c27849 1129177.739942000
X 0x107c27700 0x107c27849 1129177.739942000
X 0x107c27810 0x107c27676 1129177.739943000
E 0x107c273d0 0x107c27641 1129177.739943000
X 0x107c273d0 0x107c27641 1129177.739944000
E 0x107c27350 0x107c2764d 1129177.739944000
X 0x107c27350 0x107c2764d 1129177.739945000
E 0x107c27810 0x107c27676 1129177.739945000
E 0x107c27700 0x107c27849 1129177.739945000
X 0x107c27700 0x107c27849 1129177.739946000
X 0x107c27810 0x107c27676 1129177.739946000
E 0x107c273d0 0x107c27641 1129177.739947000
X 0x107c273d0 0x107c27641 1129177.739947000
E 0x107c27350 0x107c2764d 1129177.739947000
X 0x107c27350 0x107c2764d 1129177.739948000
E 0x107c27810 0x107c27676 1129177.739948000
E 0x107c27700 0x107c27849 1129177.739949000
X 0x107c27700 0x107c27849 1129177.739949000
X 0x107c27810 0x107c27676 1129177.739949000
E 0x107c273d0 0x107c27641 1129177.739950000
X 0x107c273d0 0x107c27641 1129177.739950000
E 0x107c27350 0x107c2764d 1129177.739951000
X 0x107c27350 0x107c2764d 1129177.739951000
E 0x107c27810 0x107c27676 1129177.739952000
E 0x107c27700 0x107c27849 1129177.739952000
X 0x107c27700 0x107c27849 1129177.739952000
X 0x107c27810 0x107c27676 1129177.739953000
E 0x107c273d0 0x107c27641 1129177.739953000
X 0x107c273d0 0x107c27641 1129177.739954000
E 0x107c27350 0x107c2764d 1129177.739954000
X 0x107c27350 0x107c2764d 1129177.739954000
E 0x107c27810 0x107c27676 1129177.739955000
E 0x107c27700 0x107c27849 1129177.739966000
X 0x107c27700 0x107c27849 1129177.739966000
X 0x107c27810 0x107c27676 1129177.739967000
E 0x107c273d0 0x107c27641 1129177.739967000
X 0x107c273d0 0x107c27641 1129177.739968000
E 0x107c27350 0x107c2764d 1129177.739968000
X 0x107c27350 0x107c2764d 1129177.739969000
E 0x107c27810 0x107c27676 1129177.739969000
E 0x107c27700 0x107c27849 1129177.739969000
X 0x107c27700 0x107c27849 1129177.739970000
X 0x107c27810 0x107c27676 1129177.739970000
E 0x107c273d0 0x107c27641 1129177.739971000
X 0x107c273d0 0x107c27641 1129177.739971000
E 0x107c27350 0x107c2764d 1129177.739971000
X 0x107c27350 0x107c2764d 1129177.739972000
E 0x107c27810 0x107c27676 1129177.739972000
E 0x107c27700 0x107c27849 1129177.739973000
X 0x107c27700 0x107c27849 1129177.739973000
X 0x107c27810 0x107c27676 1129177.739973000
E 0x107c273d0 0x107c27641 1129177.739974000
X 0x107c273d0 0x107c27641 1129177.739974000
E 0x107c27350 0x107c2764d 1129177.739975000
X 0x107c27350 0x107c2764d 1129177.739975000
E 0x107c27810 0x107c27676 1129177.739975000
E 0x107c27700 0x107c27849 1129177.739976000
X 0x107c27700 0x107c27849 1129177.739976000
X 0x107c27810 0x107c27676 1129177.739977000
E 0x107c273d0 0x107c27641 1129177.739977000
X 0x107c273d0 0x107c27641 1129177.739978000
E 0x107c27350 0x107c2764d 1129177.739978000
X 0x107c27350 0x107c2764d 1129177.739978000
E 0x107c27810 0x107c27676 1129177.739979000
E 0x107c27700 0x107c27849 1129177.739979000
X 0x107c27700 0x107c27849 1129177.739979000
X 0x107c27810 0x107c27676 1129177.739980000
E 0x107c273d0 0x107c27641 1129177.739980000
X 0x107c273d0 0x107c27641 1129177.739981000
E 0x107c27350 0x107c2764d 1129177.739981000
X 0x107c27350 0x107c2764d 1129177.739981000
E 0x107c27810 0x107c27676 1129177.739982000
E 0x107c27700 0x107c27849 1129177.739982000
X 0x107c27700 0x107c27849 1129177.739983000
X 0x107c27810 0x107c27676 1129177.739983000
E 0x107c273d0 0x107c27641 1129177.739984000
X 0x107c273d0 0x107c27641 1129177.739984000
E 0x107c27350 0x107c2764d 1129177.739984000
X 0x107c27350 0x107c2764d 1129177.739985000
E 0x107c27810 0x107c27676 1129177.739985000
E 0x107c27700 0x107c27849 1129177.739986000
X 0x107c27700 0x107c27849 1129177.739986000
X 0x107c27810 0x107c27676 1129177.739986000
E 0x107c273d0 0x107c27641 1129177.739987000
X 0x107c273d0 0x107c27641 1129177.739987000
E 0x107c27350 0x107c2764d 1129177.739988000
X 0x107c27350 0x107c2764d 1129177.739988000
E 0x107c27810 0x107c27676 1129177.739988000
E 0x107c27700 0x107c27849 1129177.739989000
X 0x107c27700 0x107c27849 1129177.739989000
X 0x107c27810 0x107c27676 1129177.739990000
E 0x107c273d0 0x107c27641 1129177.739990000
X 0x107c273d0 0x107c27641 1129177.739991000
E 0x107c27350 0x107c2764d 1129177.739991000
X 0x107c27350 0x107c2764d 1129177.739991000
E 0x107c27810 0x107c27676 1129177.739992000
E 0x107c27700 0x107c27849 1129177.739992000
X 0x107c27700 0x107c27849 1129177.739992000
X 0x107c27810 0x107c27676 1129177.739993000
E 0x107c273d0 0x107c27641 1129177.739993000
X 0x107c273d0 0x107c27641 1129177.739994000
E 0x107c27350 0x107c2764d 1129177.739994000
X 0x107c27350 0x107c2764d 1129177.739995000
E 0x107c27810 0x107c27676 1129177.739995000
E 0x107c27700 0x107c27849 1129177.739995000
X 0x107c27700 0x107c27849 1129177.739996000
X 0x107c27810 0x107c27676 1129177.739996000
E 0x107c273d0 0x107c27641 1129177.739997000
X 0x107c273d0 0x107c27641 1129177.739997000
E 0x107c27350 0x107c2764d 1129177.739997000
X 0x107c27350 0x107c2764d 1129177.739998000
E 0x107c27810 0x107c27676 1129177.739998000
E 0x107c27700 0x107c27849 1129177.739999000
X 0x107c27700 0x107c27849 1129177.739999000
X 0x107c27810 0x107c27676 1129177.739999000
E 0x107c273d0 0x107c27641 1129177.740000000
X 0x107c273d0 0x107c27641 1129177.740000000
E 0x107c27350 0x107c2764d 1129177.740001000
X 0x107c27350 0x107c2764d 1129177.740001000
E 0x107c27810 0x107c27676 1129177.740001000
E 0x107c27700 0x107c27849 1129177.740002000
X 0x107c27700 0x107c27849 1129177.740002000
X 0x107c27810 0x107c27676 1129177.740003000
E 0x107c273d0 0x107c27641 1129177.740003000
X 0x107c273d0 0x107c27641 1129177.740003000
E 0x107c27350 0x107c2764d 1129177.740014000
X 0x107c27350 0x107c2764d 1129177.740015000
E 0x107c27810 0x107c27676 1129177.740015000
E 0x107c27700 0x107c27849 1129177.740016000
X 0x107c27700 0x107c27849 1129177.740016000
X 0x107c27810 0x107c27676 1129177.740017000
E 0x107c273d0 0x107c27641 1129177.740017000
X 0x107c273d0 0x107c27641 1129177.740017000
E 0x107c27350 0x107c2764d 1129177.740018000
X 0x107c27350 0x107c2764d 1129177.740018000
E 0x107c27810 0x107c27676 1129177.740019000
E 0x107c27700 0x107c27849 1129177.740019000
X 0x107c27700 0x107c27849 1129177.740019000
X 0x107c27810 0x107c27676 1129177.740020000
E 0x107c273d0 0x107c27641 1129177.740020000
X 0x107c273d0 0x107c27641 1129177.740021000
E 0x107c27350 0x107c2764d 1129177.740021000
X 0x107c27350 0x107c2764d 1129177.740021000
E 0x107c27810 0x107c27676 1129177.740022000
E 0x107c27700 0x107c27849 1129177.740022000
X 0x107c27700 0x107c27849 1129177.740023000
X 0x107c27810 0x107c27676 1129177.740023000
E 0x107c273d0 0x107c27641 1129177.740024000
X 0x107c273d0 0x107c27641 1129177.740024000
E 0x107c27350 0x107c2764d 1129177.740024000
X 0x107c27350 0x107c2764d 1129177.740025000
E 0x107c27810 0x107c27676 1129177.740025000
E 0x107c27700 0x107c27849 1129177.740025000
X 0x107c27700 0x107c27849 1129177.740026000
X 0x107c27810 0x107c27676 1129177.740026000
E 0x107c273d0 0x107c27641 1129177.740027000
X 0x107c273d0 0x107c27641 1129177.740027000
E 0x107c27350 0x107c2764d 1129177.740028000
X 0x107c27350 0x107c2764d 1129177.740028000
E 0x107c27810 0x107c27676 1129177.740028000
E 0x107c27700 0x107c27849 1129177.740029000
X 0x107c27700 0x107c27849 1129177.740029000
X 0x107c27810 0x107c27676 1129177.740030000
E 0x107c273d0 0x107c27641 1129177.740030000
X 0x107c273d0 0x107c27641 1129177.740031000
E 0x107c27350 0x107c2764d 1129177.740031000
X 0x107c27350 0x107c2764d 1129177.740031000
E 0x107c27810 0x107c27676 1129177.740032000
E 0x107c27700 0x107c27849 1129177.740032000
X 0x107c27700 0x107c27849 1129177.740033000
X 0x107c27810 0x107c27676 1129177.740033000
E 0x107c273d0 0x107c27641 1129177.740033000
X 0x107c273d0 0x107c27641 1129177.740034000
E 0x107c27350 0x107c2764d 1129177.740034000
X 0x107c27350 0x107c2764d 1129177.740035000
E 0x107c27810 0x107c27676 1129177.740035000
E 0x107c27700 0x107c27849 1129177.740035000
X 0x107c27700 0x107c27849 1129177.740036000
X 0x107c27810 0x107c27676 1129177.740036000
E 0x107c273d0 0x107c27641 1129177.740037000
X 0x107c273d0 0x107c27641 1129177.740037000
E 0x107c27350 0x107c2764d 1129177.740038000
X 0x107c27350 0x107c2764d 1129177.740038000
E 0x107c27810 0x107c27676 1129177.740038000
E 0x107c27700 0x107c27849 1129177.740039000
X 0x107c27700 0x107c27849 1129177.740039000
X 0x107c27810 0x107c27676 1129177.740040000
E 0x107c273d0 0x107c27641 1129177.740040000
X 0x107c273d0 0x107c27641 1129177.740040000
E 0x107c27350 0x107c2764d 1129177.740041000
X 0x107c27350 0x107c2764d 1129177.740041000
E 0x107c27810 0x107c27676 1129177.740042000
E 0x107c27700 0x107c27849 1129177.740042000
X 0x107c27700 0x107c27849 1129177.740042000
X 0x107c27810 0x107c27676 1129177.740043000
E 0x107c273d0 0x107c27641 1129177.740043000
X 0x107c273d0 0x107c27641 1129177.740044000
E 0x107c27350 0x107c2764d 1129177.740044000
X 0x107c27350 0x107c2764d 1129177.740044000
E 0x107c27810 0x107c27676 1129177.740045000
E 0x107c27700 0x107c27849 1129177.740045000
X 0x107c27700 0x107c27849 1129177.740046000
X 0x107c27810 0x107c27676 1129177.740046000
E 0x107c273d0 0x107c27641 1129177.740046000
X 0x107c273d0 0x107c27641 1129177.740047000
E 0x107c27350 0x107c2764d 1129177.740047000
X 0x107c27350 0x107c2764d 1129177.740048000
E 0x107c27810 0x107c27676 1129177.740048000
E 0x107c27700 0x107c27849 1129177.740048000
X 0x107c27700 0x107c27849 1129177.740049000
X 0x107c27810 0x107c27676 1129177.740052000
E 0x107c273d0 0x107c27641 1129177.740052000
X 0x107c273d0 0x107c27641 1129177.740053000
E 0x107c27350 0x107c2764d 1129177.740053000
X 0x107c27350 0x107c2764d 1129177.740053000
E 0x107c27810 0x107c27676 1129177.740054000
E 0x107c27700 0x107c27849 1129177.740054000
X 0x107c27700 0x107c27849 1129177.740055000
X 0x107c27810 0x107c27676 1129177.740071000
E 0x107c273d0 0x107c27641 1129177.740072000
X 0x107c273d0 0x107c27641 1129177.740072000
E 0x107c27350 0x107c2764d 1129177.740072000
X 0x107c27350 0x107c2764d 1129177.740073000
E 0x107c27810 0x107c27676 1129177.740073000
E 0x107c27700 0x107c27849 1129177.740074000
X 0x107c27700 0x107c27849 1129177.740074000
X 0x107c27810 0x107c27676 1129177.740075000
E 0x107c273d0 0x107c27641 1129177.740075000
X 0x107c273d0 0x107c27641 1129177.740075000
E 0x107c27350 0x107c2764d 1129177.740076000
X 0x107c27350 0x107c2764d 1129177.740076000
E 0x107c27810 0x107c27676 1129177.740077000
E 0x107c27700 0x107c27849 1129177.740077000
X 0x107c27700 0x107c27849 1129177.740077000
X 0x107c27810 0x107c27676 1129177.740078000
E 0x107c273d0 0x107c27641 1129177.740078000
X 0x107c273d0 0x107c27641 1129177.740079000
E 0x107c27350 0x107c2764d 1129177.740079000
X 0x107c27350 0x107c2764d 1129177.740079000
E 0x107c27810 0x107c27676 1129177.740080000
E 0x107c27700 0x107c27849 1129177.740080000
X 0x107c27700 0x107c27849 1129177.740081000
X 0x107c27810 0x107c27676 1129177.740081000
E 0x107c273d0 0x107c27641 1129177.740082000
X 0x107c273d0 0x107c27641 1129177.740082000
E 0x107c27350 0x107c2764d 1129177.740082000
X 0x107c27350 0x107c2764d 1129177.740083000
E 0x107c27810 0x107c27676 1129177.740083000
E 0x107c27700 0x107c27849 1129177.740083000
X 0x107c27700 0x107c27849 1129177.740084000
X 0x107c27810 0x107c27676 1129177.740084000
E 0x107c273d0 0x107c27641 1129177.740085000
X 0x107c273d0 0x107c27641 1129177.740085000
E 0x107c27350 0x107c2764d 1129177.740086000
X 0x107c27350 0x107c2764d 1129177.740086000
E 0x107c27810 0x107c27676 1129177.740086000
E 0x107c27700 0x107c27849 1129177.740087000
X 0x107c27700 0x107c27849 1129177.740087000
X 0x107c27810 0x107c27676 1129177.740088000
E 0x107c273d0 0x107c27641 1129177.740088000
X 0x107c273d0 0x107c27641 1129177.740089000
E 0x107c27350 0x107c2764d 1129177.740089000
X 0x107c27350 0x107c2764d 1129177.740089000
E 0x107c27810 0x107c27676 1129177.740090000
E 0x107c27700 0x107c27849 1129177.740090000
X 0x107c27700 0x107c27849 1129177.740091000
X 0x107c27810 0x107c27676 1129177.740091000
E 0x107c273d0 0x107c27641 1129177.740091000
X 0x107c273d0 0x107c27641 1129177.740092000
E 0x107c27350 0x107c2764d 1129177.740092000
X 0x107c27350 0x107c2764d 1129177.740093000
E 0x107c27810 0x107c27676 1129177.740093000
E 0x107c27700 0x107c27849 1129177.740093000
X 0x107c27700 0x107c27849 1129177.740094000
X 0x107c27810 0x107c27676 1129177.740094000
E 0x107c273d0 0x107c27641 1129177.740095000
X 0x107c273d0 0x107c27641 1129177.740095000
E 0x107c27350 0x107c2764d 1129177.740096000
X 0x107c27350 0x107c2764d 1129177.740096000
E 0x107c27810 0x107c27676 1129177.740096000
E 0x107c27700 0x107c27849 1129177.740097000
X 0x107c27700 0x107c27849 1129177.740097000
X 0x107c27810 0x107c27676 1129177.740098000
E 0x107c273d0 0x107c27641 1129177.740098000
X 0x107c273d0 0x107c27641 1129177.740098000
E 0x107c27350 0x107c2764d 1129177.740099000
X 0x107c27350 0x107c2764d 1129177.740099000
E 0x107c27810 0x107c27676 1129177.740100000
E 0x107c27700 0x107c27849 1129177.740100000
X 0x107c27700 0x107c27849 1129177.740100000
X 0x107c27810 0x107c27676 1129177.740101000
E 0x107c273d0 0x107c27641 1129177.740101000
X 0x107c273d0 0x107c27641 1129177.740102000
E 0x107c27350 0x107c2764d 1129177.740102000
X 0x107c27350 0x107c2764d 1129177.740102000
E 0x107c27810 0x107c27676 1129177.740103000
E 0x107c27700 0x107c27849 1129177.740103000
X 0x107c27700 0x107c27849 1129177.740104000
X 0x107c27810 0x107c27676 1129177.740104000
E 0x107c273d0 0x107c27641 1129177.740105000
X 0x107c273d0 0x107c27641 1129177.740105000
E 0x107c27350 0x107c2764d 1129177.740105000
X 0x107c27350 0x107c2764d 1129177.740106000
E 0x107c27810 0x107c27676 1129177.740106000
E 0x107c27700 0x107c27849 1129177.740107000
X 0x107c27700 0x107c27849 1129177.740107000
X 0x107c27810 0x107c27676 1129177.740107000
E 0x107c273d0 0x107c27641 1129177.740108000
X 0x107c273d0 0x107c27641 1129177.740108000
E 0x107c27350 0x107c2764d 1129177.740109000
X 0x107c27350 0x107c2764d 1129177.740109000
E 0x107c27810 0x107c27676 1129177.740120000
E 0x107c27700 0x107c27849 1129177.740121000
X 0x107c27700 0x107c27849 1129177.740121000
X 0x107c27810 0x107c27676 1129177.740121000
E 0x107c273d0 0x107c27641 1129177.740122000
X 0x107c273d0 0x107c27641 1129177.740122000
E 0x107c27350 0x107c2764d 1129177.740123000
X 0x107c27350 0x107c2764d 1129177.740123000
E 0x107c27810 0x107c27676 1129177.740123000
E 0x107c27700 0x107c27849 1129177.740124000
X 0x107c27700 0x107c27849 1129177.740124000
X 0x107c27810 0x107c27676 1129177.740125000
E 0x107c273d0 0x107c27641 1129177.740125000
X 0x107c273d0 0x107c27641 1129177.740126000
E 0x107c27350 0x107c2764d 1129177.740126000
X 0x107c27350 0x107c2764d 1129177.740126000
E 0x107c27810 0x107c27676 1129177.740127000
E 0x107c27700 0x107c27849 1129177.740127000
X 0x107c27700 0x107c27849 1129177.740127000
X 0x107c27810 0x107c27676 1129177.740128000
E 0x107c273d0 0x107c27641 1129177.740128000
X 0x107c273d0 0x107c27641 1129177.740129000
E 0x107c27350 0x107c2764d 1129177.740129000
X 0x107c27350 0x107c2764d 1129177.740130000
E 0x107c27810 0x107c27676 1129177.740130000
E 0x107c27700 0x107c27849 1129177.740130000
X 0x107c27700 0x107c27849 1129177.740131000
X 0x107c27810 0x107c27676 1129177.740131000
E 0x107c273d0 0x107c27641 1129177.740132000
X 0x107c273d0 0x107c27641 1129177.740132000
E 0x107c27350 0x107c2764d 1129177.740133000
X 0x107c27350 0x107c2764d 1129177.740133000
E 0x107c27810 0x107c27676 1129177.740133000
E 0x107c27700 0x107c27849 1129177.740134000
X 0x107c27700 0x107c27849 1129177.740134000
X 0x107c27810 0x107c27676 1129177.740135000
E 0x107c273d0 0x107c27641 1129177.740135000
X 0x107c273d0 0x107c27641 1129177.740135000
E 0x107c27350 0x107c2764d 1129177.740136000
X 0x107c27350 0x107c2764d 1129177.740136000
E 0x107c27810 0x107c27676 1129177.740137000
E 0x107c27700 0x107c27849 1129177.740137000
X 0x107c27700 0x107c27849 1129177.740137000
X 0x107c27810 0x107c27676 1129177.740138000
E 0x107c273d0 0x107c27641 1129177.740138000
X 0x107c273d0 0x107c27641 1129177.740139000
E 0x107c27350 0x107c2764d 1129177.740139000
X 0x107c27350 0x107c2764d 1129177.740139000
E 0x107c27810 0x107c27676 1129177.740140000
E 0x107c27700 0x107c27849 1129177.740140000
X 0x107c27700 0x107c27849 1129177.740141000
X 0x107c27810 0x107c27676 1129177.740141000
E 0x107c273d0 0x107c27641 1129177.740142000
X 0x107c273d0 0x107c27641 1129177.740142000
E 0x107c27350 0x107c2764d 1129177.740142000
X 0x107c27350 0x107c2764d 1129177.740143000
E 0x107c27810 0x107c27676 1129177.740143000
E 0x107c27700 0x107c27849 1129177.740143000
X 0x107c27700 0x107c27849 1129177.740144000
X 0x107c27810 0x107c27676 1129177.740144000
E 0x107c273d0 0x107c27641 1129177.740145000
X 0x107c273d0 0x107c27641 1129177.740145000
E 0x107c27350 0x107c2764d 1129177.740145000
X 0x107c27350 0x107c2764d 1129177.740146000
E 0x107c27810 0x107c27676 1129177.740146000
E 0x107c27700 0x107c27849 1129177.740147000
X 0x107c27700 0x107c27849 1129177.740147000
X 0x107c27810 0x107c27676 1129177.740148000
E 0x107c273d0 0x107c27641 1129177.740148000
X 0x107c273d0 0x107c27641 1129177.740148000
E 0x107c27350 0x107c2764d 1129177.740149000
X 0x107c27350 0x107c2764d 1129177.740149000
E 0x107c27810 0x107c27676 1129177.740150000
E 0x107c27700 0x107c27849 1129177.740150000
X 0x107c27700 0x107c27849 1129177.740150000
X 0x107c27810 0x107c27676 1129177.740151000
E 0x107c273d0 0x107c27641 1129177.740151000
X 0x107c273d0 0x107c27641 1129177.740152000
E 0x107c27350 0x107c2764d 1129177.740152000
X 0x107c27350 0x107c2764d 1129177.740152000
E 0x107c27810 0x107c27676 1129177.740153000
E 0x107c27700 0x107c27849 1129177.740153000
X 0x107c27700 0x107c27849 1129177.740154000
X 0x107c27810 0x107c27676 1129177.740154000
E 0x107c273d0 0x107c27641 1129177.740154000
X 0x107c273d0 0x107c27641 1129177.740155000
E 0x107c27350 0x107c2764d 1129177.740155000
X 0x107c27350 0x107c2764d 1129177.740156000
E 0x107c27810 0x107c27676 1129177.740156000
E 0x107c27700 0x107c27849 1129177.740156000
X 0x107c27700 0x107c27849 1129177.740157000
X 0x107c27810 0x107c27676 1129177.740157000
E 0x107c27ac0 0x107c2768c 1129177.740160000
E 0x107c27cc0 0x7ff810e0db43 1129177.740194000
X 0x107c27cc0 0x7ff810e0db43 1129177.740194000
E 0x107c27cc0 0x7ff810e0db57 1129177.740195000
X 0x107c27cc0 0x7ff810e0db57 1129177.740195000
E 0x107c27cc0 0x7ff810e0db6e 1129177.740195000
X 0x107c27cc0 0x7ff810e0db6e 1129177.740196000
E 0x107c27cc0 0x7ff810e0dbcb 1129177.740196000
X 0x107c27cc0 0x7ff810e0dbcb 1129177.740197000
E 0x107c27cc0 0x7ff810e0dbd7 1129177.740197000
X 0x107c27cc0 0x7ff810e0dbd7 1129177.740197000
E 0x107c27cc0 0x7ff810e0dbf5 1129177.740198000
X 0x107c27cc0 0x7ff810e0dbf5 1129177.740198000
E 0x107c27cc0 0x7ff810e0dc36 1129177.740199000
X 0x107c27cc0 0x7ff810e0dc36 1129177.740199000
E 0x107c27cc0 0x7ff810e0dc46 1129177.740199000
X 0x107c27cc0 0x7ff810e0dc46 1129177.740200000
E 0x107c27cc0 0x7ff810e0dc76 1129177.740200000
X 0x107c27cc0 0x7ff810e0dc76 1129177.740200000
E 0x107c27cc0 0x7ff810e0dc92 1129177.740201000
